<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ЛУКОЙЛ;D;30/10/19;000000;5808;5896;5775;5850;1273087;0
ЛУКОЙЛ;D;31/10/19;000000;5854;5977;5854;5919.5;1293941;0
ЛУКОЙЛ;D;01/11/19;000000;5933.5;6045;5923;6021;797741;0
ЛУКОЙЛ;D;05/11/19;000000;6066.5;6098;5955;6008;821452;0
ЛУКОЙЛ;D;06/11/19;000000;6003.5;6140;5971;6140;1021395;0
ЛУКОЙЛ;D;07/11/19;000000;6105;6144;6081;6133.5;1047562;0
ЛУКОЙЛ;D;08/11/19;000000;6120;6135;6000;6040;729133;0
ЛУКОЙЛ;D;11/11/19;000000;6000;6048;5958.5;6048;619945;0
ЛУКОЙЛ;D;12/11/19;000000;6044;6098.5;5991;6033;633653;0
ЛУКОЙЛ;D;13/11/19;000000;6004.5;6053;5976;6050;529921;0
ЛУКОЙЛ;D;14/11/19;000000;6062;6165;6005.5;6084.5;1035327;0
ЛУКОЙЛ;D;15/11/19;000000;6096;6170;6073.5;6161;862770;0
ЛУКОЙЛ;D;18/11/19;000000;6177.5;6194;6066.5;6077;674965;0
ЛУКОЙЛ;D;19/11/19;000000;6090;6137;6071;6090;536467;0
ЛУКОЙЛ;D;20/11/19;000000;6066.5;6110;6025.5;6084.5;528908;0
ЛУКОЙЛ;D;21/11/19;000000;6050;6088;6035;6087.5;437969;0
ЛУКОЙЛ;D;22/11/19;000000;6062;6155;6062;6120;636349;0
ЛУКОЙЛ;D;25/11/19;000000;6135;6137.5;6090;6103;394176;0
ЛУКОЙЛ;D;26/11/19;000000;6105;6150;6060;6060;2320007;0
ЛУКОЙЛ;D;27/11/19;000000;6069;6125.5;6060;6065;839412;0
ЛУКОЙЛ;D;28/11/19;000000;6078;6133;6034;6120;724816;0
ЛУКОЙЛ;D;29/11/19;000000;6120;6159.5;6084.5;6137.5;700302;0
ЛУКОЙЛ;D;02/12/19;000000;6150;6227.5;6121.5;6159.5;946654;0
ЛУКОЙЛ;D;03/12/19;000000;6159.5;6181;6031.5;6040;912501;0
ЛУКОЙЛ;D;04/12/19;000000;6051.5;6106.5;6025.5;6073;682503;0
ЛУКОЙЛ;D;05/12/19;000000;6082;6128.5;6054.5;6121.5;667172;0
ЛУКОЙЛ;D;06/12/19;000000;6126;6220;6112.5;6220;714458;0
ЛУКОЙЛ;D;09/12/19;000000;6236;6254.5;6182;6182;774803;0
ЛУКОЙЛ;D;10/12/19;000000;6176;6191.5;6090;6095;844629;0
ЛУКОЙЛ;D;11/12/19;000000;6088.5;6169;6080;6110;917654;0
ЛУКОЙЛ;D;12/12/19;000000;6152;6165;6100;6136;1810421;0
ЛУКОЙЛ;D;13/12/19;000000;6164.5;6197;6145;6168;1142550;0
ЛУКОЙЛ;D;16/12/19;000000;6170;6212.5;6170;6190;704074;0
ЛУКОЙЛ;D;17/12/19;000000;6193;6238.5;6187.5;6226;876963;0
ЛУКОЙЛ;D;18/12/19;000000;6227;6258.5;6224.5;6250.5;1007116;0
ЛУКОЙЛ;D;19/12/19;000000;6090;6150;6048.5;6079;1621047;0
ЛУКОЙЛ;D;20/12/19;000000;6090;6097;6046;6079.5;2327379;0
ЛУКОЙЛ;D;23/12/19;000000;6075.5;6095;6068.5;6082;767139;0
ЛУКОЙЛ;D;24/12/19;000000;6084.5;6084.5;6050;6080.5;375764;0
ЛУКОЙЛ;D;25/12/19;000000;6082.5;6089.5;6073;6081;236162;0
ЛУКОЙЛ;D;26/12/19;000000;6080;6090;6076;6085;252200;0
ЛУКОЙЛ;D;27/12/19;000000;6091;6155;6086.5;6150;459574;0
ЛУКОЙЛ;D;30/12/19;000000;6153;6174.5;6144;6169;397600;0
ЛУКОЙЛ;D;03/01/20;000000;6203.5;6294;6185;6294;795869;0
ЛУКОЙЛ;D;06/01/20;000000;6300;6382;6284.5;6382;754518;0
ЛУКОЙЛ;D;08/01/20;000000;6400;6513;6350.5;6496.5;976346;0
ЛУКОЙЛ;D;09/01/20;000000;6450;6523.5;6393.5;6430;885962;0
ЛУКОЙЛ;D;10/01/20;000000;6430.5;6505;6395;6490;499118;0
ЛУКОЙЛ;D;13/01/20;000000;6492;6541.5;6465;6530;578058;0
ЛУКОЙЛ;D;14/01/20;000000;6541.5;6566.5;6459.5;6520.5;719815;0
ЛУКОЙЛ;D;15/01/20;000000;6519;6574;6480;6552.5;1053456;0
ЛУКОЙЛ;D;16/01/20;000000;6558;6596;6542;6590;1021851;0
ЛУКОЙЛ;D;17/01/20;000000;6590;6714.5;6581;6685;1209943;0
ЛУКОЙЛ;D;20/01/20;000000;6700;6770;6684.5;6717;446766;0
ЛУКОЙЛ;D;21/01/20;000000;6689;6716;6611;6708.5;548726;0
ЛУКОЙЛ;D;22/01/20;000000;6719;6810;6655.5;6655.5;868105;0
ЛУКОЙЛ;D;23/01/20;000000;6611;6633.5;6536.5;6590;1219853;0
ЛУКОЙЛ;D;24/01/20;000000;6604;6650;6592.5;6620;507801;0
ЛУКОЙЛ;D;27/01/20;000000;6540;6569.5;6413;6545;1078056;0
ЛУКОЙЛ;D;28/01/20;000000;6565;6657;6503.5;6650;770628;0
ЛУКОЙЛ;D;29/01/20;000000;6695.5;6726;6601.5;6633;948595;0
ЛУКОЙЛ;D;30/01/20;000000;6499;6535;6415;6443.5;1606076;0
ЛУКОЙЛ;D;31/01/20;000000;6635;6670;6540.5;6550.5;1766739;0
ЛУКОЙЛ;D;03/02/20;000000;6517;6600;6517;6594.5;2677679;0
ЛУКОЙЛ;D;04/02/20;000000;6602.5;6633;6490;6500;1671202;0
ЛУКОЙЛ;D;05/02/20;000000;6517.5;6595;6452;6550.5;1105363;0
ЛУКОЙЛ;D;06/02/20;000000;6587.5;6605;6501;6506.5;686416;0
ЛУКОЙЛ;D;07/02/20;000000;6506.5;6529;6405;6450.5;946056;0
ЛУКОЙЛ;D;10/02/20;000000;6450.5;6451.5;6350;6410;958337;0
ЛУКОЙЛ;D;11/02/20;000000;6423;6441.5;6324.5;6397.5;1293245;0
ЛУКОЙЛ;D;12/02/20;000000;6397;6466;6384.5;6466;950696;0
ЛУКОЙЛ;D;13/02/20;000000;6455;6500;6388;6470.5;713241;0
ЛУКОЙЛ;D;14/02/20;000000;6486;6498;6410;6451;484610;0
ЛУКОЙЛ;D;17/02/20;000000;6439;6483.5;6431;6463;350713;0
ЛУКОЙЛ;D;18/02/20;000000;6441;6442;6350.5;6378.5;714080;0
ЛУКОЙЛ;D;19/02/20;000000;6407;6516;6405;6509;636803;0
ЛУКОЙЛ;D;20/02/20;000000;6522;6560;6492.5;6543.5;741578;0
ЛУКОЙЛ;D;21/02/20;000000;6519;6527.5;6450;6450;613524;0
ЛУКОЙЛ;D;25/02/20;000000;6300;6348.5;6150.5;6165;1443783;0
ЛУКОЙЛ;D;26/02/20;000000;6150;6268;6105.5;6256.5;1646844;0
ЛУКОЙЛ;D;27/02/20;000000;6140;6186;6000;6000;1509864;0
ЛУКОЙЛ;D;28/02/20;000000;5840;5870;5607;5699.5;3136177;0
ЛУКОЙЛ;D;02/03/20;000000;5815;5897.5;5540;5550;2913732;0
ЛУКОЙЛ;D;03/03/20;000000;5700;5900;5661;5782;1955344;0
ЛУКОЙЛ;D;04/03/20;000000;5740.5;5928.5;5701.5;5908.5;1603921;0
ЛУКОЙЛ;D;05/03/20;000000;5980;5996;5830;5862.5;1533383;0
ЛУКОЙЛ;D;06/03/20;000000;5744.5;5775;5534.5;5592;2270105;0
ЛУКОЙЛ;D;10/03/20;000000;5033;5083;4450;4549;7526760;0
ЛУКОЙЛ;D;11/03/20;000000;4651;4988;4520;4908;4816839;0
ЛУКОЙЛ;D;12/03/20;000000;4625;4745.5;4487.5;4511.5;3688507;0
ЛУКОЙЛ;D;13/03/20;000000;4500;4760;4414;4414;3674323;0
ЛУКОЙЛ;D;16/03/20;000000;4414;4414;4102;4251;2584084;0
ЛУКОЙЛ;D;17/03/20;000000;4215;4326.5;4030;4168.5;2247349;0
ЛУКОЙЛ;D;18/03/20;000000;4050.5;4145;3744;3754;3646263;0
ЛУКОЙЛ;D;19/03/20;000000;3830;4484.5;3663;4333;4777045;0
ЛУКОЙЛ;D;20/03/20;000000;4501;4745;4408;4472.5;5026033;0
ЛУКОЙЛ;D;23/03/20;000000;4250;4409;4122;4175.5;3410036;0
ЛУКОЙЛ;D;24/03/20;000000;4500;4550;4362.5;4494;2409326;0
ЛУКОЙЛ;D;25/03/20;000000;4596;4725;4400;4590;2900489;0
ЛУКОЙЛ;D;26/03/20;000000;4555;4700;4484.5;4700;2001929;0
ЛУКОЙЛ;D;27/03/20;000000;4699;4745;4401.5;4430;2095726;0
ЛУКОЙЛ;D;30/03/20;000000;4355;4459;4313;4459;1725236;0
ЛУКОЙЛ;D;31/03/20;000000;4550;4715;4501;4715;2433310;0
ЛУКОЙЛ;D;01/04/20;000000;4596;4734.5;4564;4674.5;1919728;0
ЛУКОЙЛ;D;02/04/20;000000;4865;5229.5;4787.5;5050;3860103;0
ЛУКОЙЛ;D;03/04/20;000000;5050;5364;4927;5204.5;3133078;0
ЛУКОЙЛ;D;06/04/20;000000;5212;5270;5064;5163;2296193;0
ЛУКОЙЛ;D;07/04/20;000000;5260;5260;5052.5;5118;1842884;0
ЛУКОЙЛ;D;08/04/20;000000;5063;5175;5036.5;5140;1926786;0
ЛУКОЙЛ;D;09/04/20;000000;5198;5275;5052;5201;2296255;0
ЛУКОЙЛ;D;10/04/20;000000;5120;5139.5;5064;5130;716521;0
ЛУКОЙЛ;D;13/04/20;000000;5118.5;5125;4933;5040;941577;0
ЛУКОЙЛ;D;14/04/20;000000;5088;5119.5;4825;4844;2050966;0
ЛУКОЙЛ;D;15/04/20;000000;4800;4800;4453;4484;2653586;0
ЛУКОЙЛ;D;16/04/20;000000;4501.5;4631;4365;4561.5;3418181;0
ЛУКОЙЛ;D;17/04/20;000000;4696;4697;4545;4620;1691455;0
ЛУКОЙЛ;D;20/04/20;000000;4559.5;4637;4455;4522.5;1901928;0
ЛУКОЙЛ;D;21/04/20;000000;4402;4533.5;4281;4475;3803184;0
ЛУКОЙЛ;D;22/04/20;000000;4416.5;4810.5;4385.5;4810.5;3441491;0
ЛУКОЙЛ;D;23/04/20;000000;4894.5;4979.5;4730;4902.5;2564752;0
ЛУКОЙЛ;D;24/04/20;000000;4874.5;4876;4720;4745.5;1849964;0
ЛУКОЙЛ;D;27/04/20;000000;4745;4790;4620;4650;1687755;0
ЛУКОЙЛ;D;28/04/20;000000;4624;4808;4621;4738.5;2736525;0
ЛУКОЙЛ;D;29/04/20;000000;4779;4940;4750;4897;2888562;0
ЛУКОЙЛ;D;30/04/20;000000;4940;5040;4816.5;4826.5;3034509;0
ЛУКОЙЛ;D;04/05/20;000000;4787;4909.5;4751.5;4848.5;1261445;0
ЛУКОЙЛ;D;05/05/20;000000;4950;4985;4880;4975;1430540;0
ЛУКОЙЛ;D;06/05/20;000000;5000;5014.5;4825;4857.5;1867699;0
ЛУКОЙЛ;D;07/05/20;000000;4865;4950;4825;4839;1713477;0
ЛУКОЙЛ;D;08/05/20;000000;4862.5;4879;4733;4832;1618465;0
ЛУКОЙЛ;D;12/05/20;000000;4841;4928;4824;4897.5;1312203;0
ЛУКОЙЛ;D;13/05/20;000000;4877.5;4896;4815.5;4819;1151391;0
ЛУКОЙЛ;D;14/05/20;000000;4800;4870;4773;4870;1474143;0
ЛУКОЙЛ;D;15/05/20;000000;4933;4968;4874.5;4874.5;1659668;0
ЛУКОЙЛ;D;18/05/20;000000;4978.5;5191.5;4935;5170.5;2517559;0
ЛУКОЙЛ;D;19/05/20;000000;5193;5285;5178.5;5272;2107046;0
ЛУКОЙЛ;D;20/05/20;000000;5275;5471;5238;5450;2241360;0
ЛУКОЙЛ;D;21/05/20;000000;5459;5548;5227;5286;2659586;0
ЛУКОЙЛ;D;22/05/20;000000;5190.5;5348;5166;5317;1591595;0
ЛУКОЙЛ;D;25/05/20;000000;5349.5;5420;5344;5412.5;619003;0
ЛУКОЙЛ;D;26/05/20;000000;5500;5539.5;5435;5445;1608166;0
ЛУКОЙЛ;D;27/05/20;000000;5424;5515.5;5285;5352.5;1740887;0
ЛУКОЙЛ;D;28/05/20;000000;5355;5484.5;5309;5392;1392948;0
ЛУКОЙЛ;D;29/05/20;000000;5380;5380;5224;5242.5;2452558;0
ЛУКОЙЛ;D;01/06/20;000000;5349.5;5412.5;5269;5318;1315398;0
ЛУКОЙЛ;D;02/06/20;000000;5357;5433;5340;5400;1356984;0
ЛУКОЙЛ;D;03/06/20;000000;5450;5566.5;5424;5549.5;2084320;0
ЛУКОЙЛ;D;04/06/20;000000;5530.5;5553;5430;5430;1480863;0
ЛУКОЙЛ;D;05/06/20;000000;5475;5511.5;5434;5460;1219880;0
ЛУКОЙЛ;D;08/06/20;000000;5490;5527.5;5351;5372;1556899;0
ЛУКОЙЛ;D;09/06/20;000000;5400;5428.5;5305.5;5425;1389731;0
ЛУКОЙЛ;D;10/06/20;000000;5410;5432;5314;5342;1522348;0
ЛУКОЙЛ;D;11/06/20;000000;5305;5355.5;5269;5350;1439733;0
ЛУКОЙЛ;D;15/06/20;000000;5220;5278;5120;5264;1755519;0
ЛУКОЙЛ;D;16/06/20;000000;5327;5474.5;5310;5392;1603882;0
ЛУКОЙЛ;D;17/06/20;000000;5418;5441.5;5301;5343;1356719;0
ЛУКОЙЛ;D;18/06/20;000000;5330;5376;5290;5347;1228987;0
ЛУКОЙЛ;D;19/06/20;000000;5411.5;5490;5389;5460;1875155;0
ЛУКОЙЛ;D;22/06/20;000000;5436.5;5504.5;5392;5469;953886;0
ЛУКОЙЛ;D;23/06/20;000000;5480;5507;5437.5;5452;955678;0
ЛУКОЙЛ;D;25/06/20;000000;5325;5402;5310.5;5394;1556993;0
ЛУКОЙЛ;D;26/06/20;000000;5388;5407;5303;5321.5;768876;0
ЛУКОЙЛ;D;29/06/20;000000;5303;5327;5266.5;5315;976763;0
ЛУКОЙЛ;D;30/06/20;000000;5310;5355;5279.5;5313;918107;0
ЛУКОЙЛ;D;02/07/20;000000;5339.5;5422;5322.5;5416;1035932;0
ЛУКОЙЛ;D;03/07/20;000000;5415.5;5431;5375.5;5416.5;481273;0
ЛУКОЙЛ;D;06/07/20;000000;5451.5;5512;5450;5483.5;1127200;0
ЛУКОЙЛ;D;07/07/20;000000;5475;5492.5;5429.5;5464;1013493;0
ЛУКОЙЛ;D;08/07/20;000000;5465;5479;5405;5457;1425218;0
ЛУКОЙЛ;D;09/07/20;000000;5157.5;5175;5061;5087;1707338;0
ЛУКОЙЛ;D;10/07/20;000000;5048.5;5103;5026.5;5098;1016953;0
ЛУКОЙЛ;D;13/07/20;000000;5116;5133.5;4909;4926.5;1215943;0
ЛУКОЙЛ;D;14/07/20;000000;4933.5;4933.5;4784;4884;2045003;0
ЛУКОЙЛ;D;15/07/20;000000;4901.5;4997;4865;4949.5;2058939;0
ЛУКОЙЛ;D;16/07/20;000000;4929;4974;4895;4944.5;795472;0
ЛУКОЙЛ;D;17/07/20;000000;4950.5;4972;4911;4946.5;558511;0
ЛУКОЙЛ;D;20/07/20;000000;4948;4970;4910;4937;852694;0
ЛУКОЙЛ;D;21/07/20;000000;4955;5005;4932.5;4953;1544015;0
ЛУКОЙЛ;D;22/07/20;000000;4964.5;5063;4953;5037;1301767;0
ЛУКОЙЛ;D;23/07/20;000000;5060;5089.5;4963.5;4974;1037388;0
ЛУКОЙЛ;D;24/07/20;000000;4968;5010;4941.5;4987;1137981;0
ЛУКОЙЛ;D;27/07/20;000000;4992.5;5039;4978;5013.5;962018;0
ЛУКОЙЛ;D;28/07/20;000000;5021.5;5050;4976.5;5023;1101369;0
ЛУКОЙЛ;D;29/07/20;000000;5034;5193;5022;5184.5;1821741;0
ЛУКОЙЛ;D;30/07/20;000000;5170;5178;5055;5115;1138124;0
ЛУКОЙЛ;D;31/07/20;000000;5114;5130;5051;5087.5;863152;0
ЛУКОЙЛ;D;03/08/20;000000;5071;5087;5028;5037;827349;0
ЛУКОЙЛ;D;04/08/20;000000;5052.5;5060;5002;5038.5;781024;0
ЛУКОЙЛ;D;05/08/20;000000;5051;5155;5042;5136;1200589;0
ЛУКОЙЛ;D;06/08/20;000000;5150.5;5174;5091;5130;882244;0
ЛУКОЙЛ;D;07/08/20;000000;5112.5;5125.5;5066;5088;555614;0
ЛУКОЙЛ;D;10/08/20;000000;5100;5153;5090;5112;649398;0
ЛУКОЙЛ;D;11/08/20;000000;5115;5210;5113;5170;1302635;0
ЛУКОЙЛ;D;12/08/20;000000;5188.5;5303.5;5188;5303;1089062;0
ЛУКОЙЛ;D;13/08/20;000000;5300;5387;5252.5;5312;1023846;0
ЛУКОЙЛ;D;14/08/20;000000;5323;5324;5234.5;5284.5;716916;0
ЛУКОЙЛ;D;17/08/20;000000;5303;5321.5;5235;5281.5;678496;0
ЛУКОЙЛ;D;18/08/20;000000;5255;5296;5231;5268.5;708172;0
ЛУКОЙЛ;D;19/08/20;000000;5266;5313;5233;5246.5;629903;0
ЛУКОЙЛ;D;20/08/20;000000;5220;5231;5088;5137.5;1222612;0
ЛУКОЙЛ;D;21/08/20;000000;5150.5;5158;5027;5092.5;1040443;0
ЛУКОЙЛ;D;24/08/20;000000;5110;5198;5103.5;5186;880228;0
ЛУКОЙЛ;D;25/08/20;000000;5199.5;5228;5145;5220;972995;0
ЛУКОЙЛ;D;26/08/20;000000;5230;5288;5197;5278;796121;0
ЛУКОЙЛ;D;27/08/20;000000;5286;5292.5;5154;5174;1030676;0
ЛУКОЙЛ;D;28/08/20;000000;5170;5178.5;5056.5;5082;777889;0
ЛУКОЙЛ;D;31/08/20;000000;5095.5;5128.5;4960;4991;1417013;0
ЛУКОЙЛ;D;01/09/20;000000;5010;5016;4917;4949;1287005;0
ЛУКОЙЛ;D;02/09/20;000000;4952.5;4978.5;4828.5;4852;1545931;0
ЛУКОЙЛ;D;03/09/20;000000;4840;4898;4795.5;4814;1514280;0
ЛУКОЙЛ;D;04/09/20;000000;4802;4888;4802;4858;964480;0
ЛУКОЙЛ;D;07/09/20;000000;4829;4850;4790;4795;647618;0
ЛУКОЙЛ;D;08/09/20;000000;4801;4822;4684.5;4719.5;1302271;0
ЛУКОЙЛ;D;09/09/20;000000;4701;4758.5;4664;4709;1082040;0
ЛУКОЙЛ;D;10/09/20;000000;4716;4736;4631.5;4661;1072846;0
ЛУКОЙЛ;D;11/09/20;000000;4667.5;4749;4645.5;4725.5;822491;0
ЛУКОЙЛ;D;14/09/20;000000;4749.5;4804.5;4733;4752.5;946469;0
ЛУКОЙЛ;D;15/09/20;000000;4755;4884;4735;4876;1499032;0
ЛУКОЙЛ;D;16/09/20;000000;4893;4929.5;4821.5;4863.5;1354314;0
ЛУКОЙЛ;D;17/09/20;000000;4813.5;4821;4750.5;4793.5;1540812;0
ЛУКОЙЛ;D;18/09/20;000000;4805;4815.5;4655;4677;2915521;0
ЛУКОЙЛ;D;21/09/20;000000;4664;4665;4462;4511;2314832;0
ЛУКОЙЛ;D;22/09/20;000000;4504;4560;4458;4529;1449534;0
ЛУКОЙЛ;D;23/09/20;000000;4525;4542;4443.5;4456;1339531;0
ЛУКОЙЛ;D;24/09/20;000000;4459.5;4584.5;4410;4563;1625362;0
ЛУКОЙЛ;D;25/09/20;000000;4578.5;4600.5;4478;4560;1163926;0
ЛУКОЙЛ;D;28/09/20;000000;4574.5;4634.5;4552;4627;1053803;0
ЛУКОЙЛ;D;29/09/20;000000;4629;4644.5;4484;4508.5;1596613;0
ЛУКОЙЛ;D;30/09/20;000000;4487;4520.5;4457;4470;1018573;0
ЛУКОЙЛ;D;01/10/20;000000;4489;4506.5;4390.5;4408.5;1025318;0
ЛУКОЙЛ;D;02/10/20;000000;4376.5;4382.5;4313;4379;1220040;0
ЛУКОЙЛ;D;05/10/20;000000;4405.5;4487;4363.5;4479;1229441;0
ЛУКОЙЛ;D;06/10/20;000000;4492;4563.5;4486.5;4519.5;1156151;0
ЛУКОЙЛ;D;07/10/20;000000;4504;4527;4398.5;4474;1172361;0
ЛУКОЙЛ;D;08/10/20;000000;4481.5;4503;4431;4498;954794;0
ЛУКОЙЛ;D;09/10/20;000000;4510;4510.5;4411;4451.5;853414;0
ЛУКОЙЛ;D;12/10/20;000000;4444;4493.5;4428;4445;612369;0
ЛУКОЙЛ;D;13/10/20;000000;4440;4473;4364;4374.5;798784;0
ЛУКОЙЛ;D;14/10/20;000000;4371.5;4385.5;4326;4364.5;932158;0
ЛУКОЙЛ;D;15/10/20;000000;4352;4362.5;4231;4271;1447902;0
ЛУКОЙЛ;D;16/10/20;000000;4260;4301;4200.5;4253;1483662;0
ЛУКОЙЛ;D;19/10/20;000000;4280;4296;4171;4194;824375;0
ЛУКОЙЛ;D;20/10/20;000000;4185;4289;4164;4270;951566;0
ЛУКОЙЛ;D;21/10/20;000000;4297;4297;4202;4211.5;875044;0
ЛУКОЙЛ;D;22/10/20;000000;4190;4318;4182;4307.5;1087150;0
ЛУКОЙЛ;D;23/10/20;000000;4305;4374.5;4287.5;4325;1004104;0
ЛУКОЙЛ;D;26/10/20;000000;4289.5;4301.5;4205;4223;884878;0
ЛУКОЙЛ;D;27/10/20;000000;4235;4249.5;4111;4123.5;1238276;0
ЛУКОЙЛ;D;28/10/20;000000;4095;4109.5;3961;4012.5;2009306;0
ЛУКОЙЛ;D;29/10/20;000000;4035.5;4080;3996;4057.5;1375834;0
ЛУКОЙЛ;D;30/10/20;000000;4001;4089;3970;4050;1228320;0
ЛУКОЙЛ;D;02/11/20;000000;4020;4165;3992;4162;1698996;0
ЛУКОЙЛ;D;03/11/20;000000;4160;4269.5;4160;4252;1530896;0
ЛУКОЙЛ;D;05/11/20;000000;4300.5;4379;4279.5;4321.5;1398804;0
ЛУКОЙЛ;D;06/11/20;000000;4306;4418.5;4272;4396;1366027;0
ЛУКОЙЛ;D;09/11/20;000000;4455;4820;4420;4755;4572008;0
ЛУКОЙЛ;D;10/11/20;000000;4750;4950;4702;4884.5;3271228;0
ЛУКОЙЛ;D;11/11/20;000000;4920.5;4996;4916.5;4945;2667838;0
ЛУКОЙЛ;D;12/11/20;000000;4900;4939.5;4821.5;4853;1865295;0
ЛУКОЙЛ;D;13/11/20;000000;4830;4900;4795;4879;947188;0
ЛУКОЙЛ;D;16/11/20;000000;4901;4949.5;4861;4932.5;1404218;0
ЛУКОЙЛ;D;17/11/20;000000;4943;4954;4796.5;4864;1513399;0
ЛУКОЙЛ;D;18/11/20;000000;4841;4972;4818;4890;1367818;0
ЛУКОЙЛ;D;19/11/20;000000;4880;4937;4850;4916;1214118;0
ЛУКОЙЛ;D;20/11/20;000000;4915;4952;4877.5;4948.5;767359;0
ЛУКОЙЛ;D;23/11/20;000000;4962;5046.5;4945.5;5026.5;1805934;0
ЛУКОЙЛ;D;24/11/20;000000;5056;5179.5;5050;5179.5;2122623;0
ЛУКОЙЛ;D;25/11/20;000000;5192;5395;5141.5;5392.5;3141954;0
ЛУКОЙЛ;D;26/11/20;000000;5396;5400;5236;5243;1827082;0
ЛУКОЙЛ;D;27/11/20;000000;5230;5269.5;5164.5;5260;1650507;0
ЛУКОЙЛ;D;30/11/20;000000;5200;5250;4982;5063;3722676;0
ЛУКОЙЛ;D;01/12/20;000000;5072;5121;5022;5058.5;1507829;0
ЛУКОЙЛ;D;02/12/20;000000;5034;5199;5024;5167;1544646;0
ЛУКОЙЛ;D;03/12/20;000000;5172;5184.5;4988;5053;2013518;0
ЛУКОЙЛ;D;04/12/20;000000;5122;5195;5090.5;5122;1514440;0
ЛУКОЙЛ;D;07/12/20;000000;5103.5;5143;5035.5;5039.5;1185738;0
ЛУКОЙЛ;D;08/12/20;000000;5015.5;5059;4953;4994;1265912;0
ЛУКОЙЛ;D;09/12/20;000000;5004;5128;4980;5023;1549389;0
ЛУКОЙЛ;D;10/12/20;000000;5006.5;5338;5005.5;5287;2582921;0
ЛУКОЙЛ;D;11/12/20;000000;5298.5;5420;5275;5380;2278053;0
ЛУКОЙЛ;D;14/12/20;000000;5420;5494;5262;5325;2110358;0
ЛУКОЙЛ;D;15/12/20;000000;5306.5;5399.5;5220;5297.5;1487749;0
ЛУКОЙЛ;D;16/12/20;000000;5299.5;5307;5105;5174;2286551;0
ЛУКОЙЛ;D;17/12/20;000000;5180;5244.5;5104;5188;2016282;0
ЛУКОЙЛ;D;18/12/20;000000;5173;5176.5;5075;5140;2725306;0
ЛУКОЙЛ;D;21/12/20;000000;5061.5;5115;4938.5;5095.5;2458741;0
ЛУКОЙЛ;D;22/12/20;000000;5040.5;5138;5040.5;5073;1160624;0
ЛУКОЙЛ;D;23/12/20;000000;5070;5130;5047.5;5107;659202;0
ЛУКОЙЛ;D;24/12/20;000000;5128.5;5148;5082.5;5105.5;434562;0
ЛУКОЙЛ;D;25/12/20;000000;5114.5;5114.5;5087.5;5106;134720;0
ЛУКОЙЛ;D;28/12/20;000000;5114;5175.5;5101;5101.5;688228;0
ЛУКОЙЛ;D;29/12/20;000000;5115.5;5170;5114;5143;661210;0
ЛУКОЙЛ;D;30/12/20;000000;5149.5;5204;5146;5169.5;790048;0
ЛУКОЙЛ;D;04/01/21;000000;5238.5;5274.5;5186.5;5212.5;778343;0
ЛУКОЙЛ;D;05/01/21;000000;5214.5;5359;5180;5358.5;1178943;0
ЛУКОЙЛ;D;06/01/21;000000;5375;5401;5304;5376.5;1394998;0
ЛУКОЙЛ;D;08/01/21;000000;5450;5557.5;5425;5556.5;2070143;0
ЛУКОЙЛ;D;11/01/21;000000;5510;5639;5451;5599;2047794;0
ЛУКОЙЛ;D;12/01/21;000000;5616;5724.5;5615;5721;1747049;0
ЛУКОЙЛ;D;13/01/21;000000;5750;5827;5706;5755;2045581;0
ЛУКОЙЛ;D;14/01/21;000000;5750;5957.5;5715;5937;2106542;0
ЛУКОЙЛ;D;15/01/21;000000;5882.5;5995;5852;5888.5;1915743;0
ЛУКОЙЛ;D;18/01/21;000000;5865;5902;5802.5;5873;1308036;0
ЛУКОЙЛ;D;19/01/21;000000;5913;5968;5854;5892;1243631;0
ЛУКОЙЛ;D;20/01/21;000000;5907;5962;5843;5864;966472;0
ЛУКОЙЛ;D;21/01/21;000000;5884.5;5921.5;5710;5771;1832271;0
ЛУКОЙЛ;D;22/01/21;000000;5701;5787;5626;5740.5;1639101;0
ЛУКОЙЛ;D;25/01/21;000000;5755;5797.5;5675;5722;1320901;0
ЛУКОЙЛ;D;26/01/21;000000;5681;5703.5;5553;5595.5;1622050;0
ЛУКОЙЛ;D;27/01/21;000000;5619.5;5631;5484;5499.5;1733280;0
ЛУКОЙЛ;D;28/01/21;000000;5467;5617;5442.5;5575;1686020;0
ЛУКОЙЛ;D;29/01/21;000000;5552;5561.5;5365.5;5377;2021903;0
ЛУКОЙЛ;D;01/02/21;000000;5420;5426;5296.5;5406;2113706;0
ЛУКОЙЛ;D;02/02/21;000000;5427.5;5577;5407.5;5516;2451039;0
ЛУКОЙЛ;D;03/02/21;000000;5554;5642;5491.5;5555;1799457;0
ЛУКОЙЛ;D;04/02/21;000000;5565;5728.5;5529;5699.5;2271731;0
ЛУКОЙЛ;D;05/02/21;000000;5742;5770.5;5644;5715;1126362;0
ЛУКОЙЛ;D;08/02/21;000000;5750;5797.5;5698;5758;963993;0
ЛУКОЙЛ;D;09/02/21;000000;5780.5;5796;5654;5695;1051082;0
ЛУКОЙЛ;D;10/02/21;000000;5699.5;5712.5;5560;5594.5;1340820;0
ЛУКОЙЛ;D;11/02/21;000000;5581;5690;5546;5641.5;705999;0
ЛУКОЙЛ;D;12/02/21;000000;5624.5;5756.5;5501;5756;1265401;0
